,BEARING,mean_iwp,std_iwp,freq_iwp,mean_ted,std_ted,freq_ted,mean_species,std_species,freq_species,in_out,island,species,population_status,hum_pop,distant_hum_pop,group
1163,100,109799.2054,708.3023011,28485,0.337489941,0.74125784,45808,46.54453115,16.12175431,218853,1,AGU,MACROALGAE,1,0,212599,7
1164,110,109733.4987,732.8367651,22411,0.259812682,0.679525025,52469,43.90256621,16.64795041,174258,1,AGU,MACROALGAE,1,0,212599,7
1165,120,109698.2391,713.5030142,18257,0.15182359,0.504086249,76174,41.93685765,16.81050791,146871,0,AGU,MACROALGAE,1,0,212599,7
1166,130,109647.8148,653.4783168,15921,0.089142039,0.409925297,105053,40.56288277,16.75118996,130356,0,AGU,MACROALGAE,1,0,212599,7
1167,140,109587.2029,638.5177812,14754,0.062378999,0.336192332,144543,39.82631819,16.62566162,120942,0,AGU,MACROALGAE,1,0,212599,7
1168,150,109522.3675,676.9402967,14294,0.057745951,0.306249511,150926,39.26364851,16.47991206,117774,0,AGU,MACROALGAE,1,0,212599,7
1169,160,109437.181,727.2534092,14475,0.069740588,0.335206554,119108,38.57133747,16.18879118,120870,0,AGU,MACROALGAE,1,0,212599,7
1170,170,109287.0571,922.2426887,15792,0.094982756,0.3470028,112935,37.80324086,15.98802035,129609,0,AGU,MACROALGAE,1,0,212599,7
1171,180,109180.0636,1008.266591,17729,0.153666847,0.435166286,107405,36.99683402,15.51064825,147825,0,AGU,MACROALGAE,1,0,212599,7
1172,190,109037.2345,1105.151427,20824,0.172008149,0.451418864,106074,36.50591529,15.43459255,178848,0,AGU,MACROALGAE,1,0,212599,7
1173,200,108615.8865,1358.712837,26880,0.264477231,0.490865579,106504,36.40569571,15.98911605,230517,0,AGU,MACROALGAE,1,0,212599,7
1174,210,107979.2271,1478.388621,36687,0.365161692,0.627923789,102629,35.72677632,16.21605536,322470,0,AGU,MACROALGAE,1,0,212599,7
1175,220,107227.2052,1458.135341,53173,0.528031052,1.030609833,95063,35.17767749,15.39013842,476316,0,AGU,MACROALGAE,1,0,212599,7
1176,230,106192.8287,1562.524344,78814,1.076125289,2.045231577,83518,36.11017912,15.15557262,668043,0,AGU,MACROALGAE,1,0,212599,7
1177,240,104633.8841,1505.549412,80934,1.77273414,2.441688904,63107,32.28167188,15.04672221,633546,0,AGU,MACROALGAE,1,0,212599,7
1178,250,102795.556,1199.645233,67378,2.013529319,1.907126116,34579,22.64703404,12.75555615,609363,0,AGU,MACROALGAE,1,0,212599,7
1179,260,102018.2147,847.5076923,51121,0.864733916,1.114433827,45252,15.51895797,10.96005753,471663,0,AGU,MACROALGAE,1,0,212599,7
1180,270,101911.2141,650.4342584,37562,0.219516908,0.372709297,66076,13.87587641,10.42007215,344295,0,AGU,MACROALGAE,1,0,212599,7
1181,280,101922.8215,635.1543305,27997,0.122197381,0.241717804,74394,13.33922698,9.790331053,247779,0,AGU,MACROALGAE,1,0,212599,7
1182,290,102014.8767,616.5664292,21483,0.071275306,0.182401777,80345,13.31784959,9.481820901,184500,0,AGU,MACROALGAE,1,0,212599,7
1183,300,102105.0856,646.5160861,17480,0.055771259,0.201826055,83461,13.45228288,9.472722472,145746,0,AGU,MACROALGAE,1,0,212599,7
1184,310,102172.9382,699.5828534,15431,0.065167526,0.277287791,71582,13.67299616,9.52310294,123489,0,AGU,MACROALGAE,1,0,212599,7
1185,320,102245.9523,761.2539114,13925,0.081466942,0.365231681,52980,13.75898379,9.624376098,112671,0,AGU,MACROALGAE,1,0,212599,7
1186,330,102369.3563,782.7553906,13784,0.09821774,0.452693759,39890,14.27266943,10.07718181,107604,0,AGU,MACROALGAE,1,0,212599,7
1187,340,102424.9157,801.2442627,13900,0.160414908,0.618957543,30614,14.64941271,10.64300072,108360,0,AGU,MACROALGAE,1,0,212599,7
1188,350,102664.9074,1071.979344,14980,0.273076637,0.815074297,24975,15.34268999,11.3348367,115848,0,AGU,MACROALGAE,1,0,212599,7
1189,0,102068.4664,25828.97335,346810,0.004569629,0.016128918,1147758,5.512241148,6.890325511,599634,0,MAI,CCA,1,144444,930397,9
1190,10,105028.9744,24911.6815,335743,0.0042241,0.014380019,983568,5.590467922,7.019778708,616329,0,MAI,CCA,1,144444,930397,9
1191,20,107616.5148,24020.34701,330161,0.003812714,0.013068175,837058,5.559794188,7.042723961,631134,0,MAI,CCA,1,144444,930397,9
1192,30,109274.1513,23400.85079,335322,0.003503877,0.011655488,736902,5.606354123,7.163055025,620613,0,MAI,CCA,1,144444,930397,9
1193,40,110923.4506,22759.83604,364917,0.004939784,0.013418279,677384,5.447017497,7.232972775,581958,0,MAI,CCA,1,144444,930397,9
1194,50,112687.3027,22254.66964,423966,0.010941266,0.02207584,629136,5.334158263,7.182405181,593838,0,MAI,CCA,1,144444,930397,9
1195,60,112690.6001,23210.00356,515861,0.0328753,0.054687661,586366,5.54645485,7.191627889,728145,0,MAI,CCA,1,144444,930397,9
1196,70,107333.8124,23284.25437,657441,0.107976203,0.201991934,574076,5.424439479,6.698644585,1126503,0,MAI,CCA,1,144444,930397,9
1197,80,98384.228,20459.05304,864112,0.435388542,0.561876076,562716,5.063291488,5.90822168,1515276,0,MAI,CCA,1,144444,930397,9
1198,90,86772.15451,19579.20754,1077211,0.827694767,0.991076111,523785,4.636991939,5.751904125,1705347,0,MAI,CCA,1,144444,930397,9
1199,100,66851.93797,22717.31109,1056201,1.348219486,1.658904521,404297,3.871970357,5.19688115,1844433,0,MAI,CCA,1,144444,930397,9
1200,110,43892.32677,24165.02762,744025,2.032223305,2.322030921,245902,3.521669557,4.939563741,1720431,0,MAI,CCA,1,144444,930397,9
1201,120,28505.53801,21009.67812,545089,2.029429715,2.319432799,204546,3.415522726,4.806570009,1204794,0,MAI,CCA,1,144444,930397,9
1202,130,23936.57338,18525.79845,356981,1.553541155,1.839889711,208798,4.434903865,5.760860337,979497,0,MAI,CCA,1,144444,930397,9
1203,140,23676.72958,16587.28409,214170,1.170959132,1.489156936,243909,6.169545171,7.617399547,1215117,0,MAI,CCA,1,144444,930397,9
1204,150,21669.38833,16521.51439,145647,0.869330253,1.191099277,310964,6.747191651,8.387149589,1200483,1,MAI,CCA,1,144444,930397,9
1205,160,19771.27335,15091.84709,112551,0.661646259,0.94955205,353691,6.850501264,8.471233726,875817,1,MAI,CCA,1,144444,930397,9
1206,170,19369.44941,14035.73309,89866,0.501857348,0.766732957,360751,6.574580684,8.079540661,740997,0,MAI,CCA,1,144444,930397,9
1207,180,20206.46575,12483.6819,72389,0.384066353,0.624310585,403461,7.181092156,8.797338461,743796,1,MAI,CCA,1,144444,930397,9
1208,190,20983.97711,12051.88224,61168,0.277332986,0.489863548,495535,7.327328176,9.011629986,749835,1,MAI,CCA,1,144444,930397,9
1209,200,19680.34762,10843.53065,55554,0.191838443,0.36096706,522736,7.214786658,9.119594687,760050,1,MAI,CCA,1,144444,930397,9
1210,210,19915.93887,10241.45639,53858,0.115950814,0.251088598,574102,6.77962548,8.583650096,769158,1,MAI,CCA,1,144444,930397,9
1211,220,19407.07016,9292.928137,55625,0.056895754,0.140107335,703094,6.627437952,8.392580785,808884,1,MAI,CCA,1,144444,930397,9
1212,230,19069.40727,7909.090018,50589,0.02734705,0.071398297,841307,6.454747768,8.049476154,922959,0,MAI,CCA,1,144444,930397,9
1213,240,17267.40078,9958.772375,33281,0.008319176,0.02117153,926382,6.195958225,7.733453687,1069380,0,MAI,CCA,1,144444,930397,9
1214,250,15462.43084,11656.05433,11964,0.001886885,0.003932654,860166,5.1646695,6.926386865,968778,0,MAI,CCA,1,144444,930397,9
1215,260,36821.72632,24044.38807,30340,0.001326767,0.00296055,784761,3.411479857,4.20770277,1049256,0,MAI,CCA,1,144444,930397,9
1216,270,20452.05019,18923.77955,123556,0.001852297,0.004251239,635791,2.671486345,3.676282379,1388331,0,MAI,CCA,1,144444,930397,9
1217,280,27546.4537,24212.21737,415040,0.002947671,0.006083067,521109,3.066275987,5.005690536,1659600,0,MAI,CCA,1,144444,930397,9
1218,290,49454.85711,32108.78313,1027199,0.003787763,0.00750373,557516,3.974098535,5.701810477,2576988,0,MAI,CCA,1,144444,930397,9
1219,300,60512.46081,34226.9114,1114805,0.003745679,0.007512826,782337,4.297234893,5.70030325,2555667,0,MAI,CCA,1,144444,930397,9
1220,310,71449.01017,35470.02019,978185,0.003535104,0.009158889,1120252,4.656604621,6.005201957,2122326,0,MAI,CCA,1,144444,930397,9
1221,320,81808.637,34574.54768,796348,0.00342242,0.01058958,1407260,5.301709148,6.458719371,1656045,0,MAI,CCA,1,144444,930397,9
1222,330,89311.12442,31329.29492,632167,0.003567798,0.012840608,1550162,5.664695566,6.743091683,1323738,0,MAI,CCA,1,144444,930397,9
1223,340,93139.59807,29524.08684,472034,0.004281354,0.015463416,1501132,5.866829468,7.159957793,858060,0,MAI,CCA,1,144444,930397,9
1224,350,98257.39579,27191.45203,376188,0.004694532,0.016910501,1323075,5.360880764,6.635220443,608940,0,MAI,CCA,1,144444,930397,9
1225,0,102068.4664,25828.97335,346810,0.004569629,0.016128918,1147758,13.34767969,16.0641328,599634,0,MAI,CORAL,1,144444,930397,9
1226,10,105028.9744,24911.6815,335743,0.0042241,0.014380019,983568,12.54517182,14.35871409,616329,0,MAI,CORAL,1,144444,930397,9
1227,20,107616.5148,24020.34701,330161,0.003812714,0.013068175,837058,11.83427685,13.20292645,631134,0,MAI,CORAL,1,144444,930397,9
1228,30,109274.1513,23400.85079,335322,0.003503877,0.011655488,736902,11.50396858,13.05952316,620613,0,MAI,CORAL,1,144444,930397,9
1229,40,110923.4506,22759.83604,364917,0.004939784,0.013418279,677384,11.1309977,13.08409645,581958,0,MAI,CORAL,1,144444,930397,9
1230,50,112687.3027,22254.66964,423966,0.010941266,0.02207584,629136,12.20902858,13.61527623,593838,0,MAI,CORAL,1,144444,930397,9
1231,60,112690.6001,23210.00356,515861,0.0328753,0.054687661,586366,13.0990628,13.58451087,728145,0,MAI,CORAL,1,144444,930397,9
1232,70,107333.8124,23284.25437,657441,0.107976203,0.201991934,574076,12.51273686,12.30299231,1126503,0,MAI,CORAL,1,144444,930397,9
1233,80,98384.228,20459.05304,864112,0.435388542,0.561876076,562716,11.93281357,11.63099028,1515276,0,MAI,CORAL,1,144444,930397,9
1234,90,86772.15451,19579.20754,1077211,0.827694767,0.991076111,523785,12.8163007,13.02181406,1705347,0,MAI,CORAL,1,144444,930397,9
1235,100,66851.93797,22717.31109,1056201,1.348219486,1.658904521,404297,13.57897127,14.50962002,1844433,0,MAI,CORAL,1,144444,930397,9
1236,110,43892.32677,24165.02762,744025,2.032223305,2.322030921,245902,14.3736453,15.54924756,1720431,0,MAI,CORAL,1,144444,930397,9
1237,120,28505.53801,21009.67812,545089,2.029429715,2.319432799,204546,16.22912018,16.9335417,1204794,0,MAI,CORAL,1,144444,930397,9
1238,130,23936.57338,18525.79845,356981,1.553541155,1.839889711,208798,20.09076939,19.10045822,979497,1,MAI,CORAL,1,144444,930397,9
1239,140,23676.72958,16587.28409,214170,1.170959132,1.489156936,243909,20.15210138,18.49285649,1215117,1,MAI,CORAL,1,144444,930397,9
1240,150,21669.38833,16521.51439,145647,0.869330253,1.191099277,310964,19.78148891,18.48333289,1200483,1,MAI,CORAL,1,144444,930397,9
1241,160,19771.27335,15091.84709,112551,0.661646259,0.94955205,353691,19.73210194,18.44203701,875817,1,MAI,CORAL,1,144444,930397,9
1242,170,19369.44941,14035.73309,89866,0.501857348,0.766732957,360751,20.27158497,18.37265243,740997,1,MAI,CORAL,1,144444,930397,9
1243,180,20206.46575,12483.6819,72389,0.384066353,0.624310585,403461,20.02486479,18.57324576,743796,1,MAI,CORAL,1,144444,930397,9
1244,190,20983.97711,12051.88224,61168,0.277332986,0.489863548,495535,19.40581222,18.66429254,749835,1,MAI,CORAL,1,144444,930397,9
1245,200,19680.34762,10843.53065,55554,0.191838443,0.36096706,522736,18.94094509,18.60387632,760050,0,MAI,CORAL,1,144444,930397,9
1246,210,19915.93887,10241.45639,53858,0.115950814,0.251088598,574102,19.17340688,18.91846979,769158,1,MAI,CORAL,1,144444,930397,9
1247,220,19407.07016,9292.928137,55625,0.056895754,0.140107335,703094,19.53708674,19.14023716,808884,1,MAI,CORAL,1,144444,930397,9
1248,230,19069.40727,7909.090018,50589,0.02734705,0.071398297,841307,20.36332926,20.03257035,922959,1,MAI,CORAL,1,144444,930397,9
1249,240,17267.40078,9958.772375,33281,0.008319176,0.02117153,926382,20.58723921,19.88299981,1069380,1,MAI,CORAL,1,144444,930397,9
1250,250,15462.43084,11656.05433,11964,0.001886885,0.003932654,860166,20.18345338,21.05563756,968778,1,MAI,CORAL,1,144444,930397,9
1251,260,36821.72632,24044.38807,30340,0.001326767,0.00296055,784761,17.75810757,17.23000996,1049256,0,MAI,CORAL,1,144444,930397,9
1252,270,20452.05019,18923.77955,123556,0.001852297,0.004251239,635791,16.173961,16.47444992,1388331,0,MAI,CORAL,1,144444,930397,9
1253,280,27546.4537,24212.21737,415040,0.002947671,0.006083067,521109,14.02492167,17.12463319,1659600,0,MAI,CORAL,1,144444,930397,9
1254,290,49454.85711,32108.78313,1027199,0.003787763,0.00750373,557516,13.59827026,17.44013254,2576988,0,MAI,CORAL,1,144444,930397,9
1255,300,60512.46081,34226.9114,1114805,0.003745679,0.007512826,782337,13.36062774,16.8074409,2555667,0,MAI,CORAL,1,144444,930397,9
1256,310,71449.01017,35470.02019,978185,0.003535104,0.009158889,1120252,12.62652399,15.74040519,2122326,0,MAI,CORAL,1,144444,930397,9
1257,320,81808.637,34574.54768,796348,0.00342242,0.01058958,1407260,12.86401141,15.75127183,1656045,0,MAI,CORAL,1,144444,930397,9
1258,330,89311.12442,31329.29492,632167,0.003567798,0.012840608,1550162,13.77427261,16.29243272,1323738,0,MAI,CORAL,1,144444,930397,9
1259,340,93139.59807,29524.08684,472034,0.004281354,0.015463416,1501132,14.78693475,16.96516411,858060,0,MAI,CORAL,1,144444,930397,9
1260,350,98257.39579,27191.45203,376188,0.004694532,0.016910501,1323075,14.37045137,16.33525034,608940,0,MAI,CORAL,1,144444,930397,9
1261,0,102068.4664,25828.97335,346810,0.004569629,0.016128918,1147758,12.01800698,15.9339895,599634,0,MAI,MACROALGAE,1,144444,930397,9
1262,10,105028.9744,24911.6815,335743,0.0042241,0.014380019,983568,11.70878264,15.74110898,616329,0,MAI,MACROALGAE,1,144444,930397,9
1263,20,107616.5148,24020.34701,330161,0.003812714,0.013068175,837058,10.96919743,15.02126372,631134,0,MAI,MACROALGAE,1,144444,930397,9
1264,30,109274.1513,23400.85079,335322,0.003503877,0.011655488,736902,10.42126891,14.07281536,620613,0,MAI,MACROALGAE,1,144444,930397,9
1265,40,110923.4506,22759.83604,364917,0.004939784,0.013418279,677384,9.720010528,13.22808137,581958,0,MAI,MACROALGAE,1,144444,930397,9
1266,50,112687.3027,22254.66964,423966,0.010941266,0.02207584,629136,9.457538217,12.89089089,593838,0,MAI,MACROALGAE,1,144444,930397,9
1267,60,112690.6001,23210.00356,515861,0.0328753,0.054687661,586366,8.885279101,12.68004074,728145,0,MAI,MACROALGAE,1,144444,930397,9
1268,70,107333.8124,23284.25437,657441,0.107976203,0.201991934,574076,8.115988252,11.80608126,1126503,0,MAI,MACROALGAE,1,144444,930397,9
1269,80,98384.228,20459.05304,864112,0.435388542,0.561876076,562716,7.159929221,10.4462818,1515276,0,MAI,MACROALGAE,1,144444,930397,9
1270,90,86772.15451,19579.20754,1077211,0.827694767,0.991076111,523785,7.193069092,11.14499956,1705347,0,MAI,MACROALGAE,1,144444,930397,9
1271,100,66851.93797,22717.31109,1056201,1.348219486,1.658904521,404297,7.314131944,11.65176809,1844433,0,MAI,MACROALGAE,1,144444,930397,9
1272,110,43892.32677,24165.02762,744025,2.032223305,2.322030921,245902,7.388775758,10.67068866,1720431,0,MAI,MACROALGAE,1,144444,930397,9
1273,120,28505.53801,21009.67812,545089,2.029429715,2.319432799,204546,7.777005092,10.26306509,1204794,0,MAI,MACROALGAE,1,144444,930397,9
1274,130,23936.57338,18525.79845,356981,1.553541155,1.839889711,208798,8.271349416,10.78024261,979497,0,MAI,MACROALGAE,1,144444,930397,9
1275,140,23676.72958,16587.28409,214170,1.170959132,1.489156936,243909,7.583397164,10.79928484,1215117,0,MAI,MACROALGAE,1,144444,930397,9
1276,150,21669.38833,16521.51439,145647,0.869330253,1.191099277,310964,7.31689234,10.8640035,1200483,0,MAI,MACROALGAE,1,144444,930397,9
1277,160,19771.27335,15091.84709,112551,0.661646259,0.94955205,353691,7.300225021,10.94365619,875817,0,MAI,MACROALGAE,1,144444,930397,9
1278,170,19369.44941,14035.73309,89866,0.501857348,0.766732957,360751,7.434145512,11.273348,740997,0,MAI,MACROALGAE,1,144444,930397,9
1279,180,20206.46575,12483.6819,72389,0.384066353,0.624310585,403461,7.802107175,11.84202648,743796,0,MAI,MACROALGAE,1,144444,930397,9
1280,190,20983.97711,12051.88224,61168,0.277332986,0.489863548,495535,8.428205445,12.53780085,749835,0,MAI,MACROALGAE,1,144444,930397,9
1281,200,19680.34762,10843.53065,55554,0.191838443,0.36096706,522736,9.452294505,13.13408731,760050,0,MAI,MACROALGAE,1,144444,930397,9
1282,210,19915.93887,10241.45639,53858,0.115950814,0.251088598,574102,10.67399332,13.95988061,769158,0,MAI,MACROALGAE,1,144444,930397,9
1283,220,19407.07016,9292.928137,55625,0.056895754,0.140107335,703094,11.829397,14.84222144,808884,0,MAI,MACROALGAE,1,144444,930397,9
1284,230,19069.40727,7909.090018,50589,0.02734705,0.071398297,841307,12.10255772,15.54895147,922959,0,MAI,MACROALGAE,1,144444,930397,9
1285,240,17267.40078,9958.772375,33281,0.008319176,0.02117153,926382,12.85443348,16.64446538,1069380,0,MAI,MACROALGAE,1,144444,930397,9
1286,250,15462.43084,11656.05433,11964,0.001886885,0.003932654,860166,16.4116017,19.03596759,968778,1,MAI,MACROALGAE,1,144444,930397,9
1287,260,36821.72632,24044.38807,30340,0.001326767,0.00296055,784761,21.36020293,20.19904777,1049256,1,MAI,MACROALGAE,1,144444,930397,9
1288,270,20452.05019,18923.77955,123556,0.001852297,0.004251239,635791,23.75255689,21.10558265,1388331,1,MAI,MACROALGAE,1,144444,930397,9
1289,280,27546.4537,24212.21737,415040,0.002947671,0.006083067,521109,23.67175941,20.90206632,1659600,1,MAI,MACROALGAE,1,144444,930397,9
1290,290,49454.85711,32108.78313,1027199,0.003787763,0.00750373,557516,17.79670526,18.66951164,2576988,1,MAI,MACROALGAE,1,144444,930397,9
1291,300,60512.46081,34226.9114,1114805,0.003745679,0.007512826,782337,16.02402619,17.58607484,2555667,1,MAI,MACROALGAE,1,144444,930397,9
1292,310,71449.01017,35470.02019,978185,0.003535104,0.009158889,1120252,14.21795088,16.57719147,2122326,0,MAI,MACROALGAE,1,144444,930397,9
1293,320,81808.637,34574.54768,796348,0.00342242,0.01058958,1407260,12.12095674,15.71386925,1656045,0,MAI,MACROALGAE,1,144444,930397,9
1294,330,89311.12442,31329.29492,632167,0.003567798,0.012840608,1550162,11.30060037,15.41054644,1323738,0,MAI,MACROALGAE,1,144444,930397,9
1295,340,93139.59807,29524.08684,472034,0.004281354,0.015463416,1501132,11.45904505,15.55666301,858060,0,MAI,MACROALGAE,1,144444,930397,9
1296,350,98257.39579,27191.45203,376188,0.004694532,0.016910501,1323075,12.72686063,16.0076514,608940,0,MAI,MACROALGAE,1,144444,930397,9
1297,0,78503.06476,53626.58786,44400,0.235026474,0.791895572,13628,7.851925297,4.969382451,434673,0,MAU,CCA,0,0,0,8
1298,10,80370.17409,54994.88798,43477,0.238155303,0.766754207,15197,7.843465263,4.831196912,408537,0,MAU,CCA,0,0,0,8
1299,20,81710.57483,56121.6904,42510,0.267045491,0.746189426,19013,7.958082383,4.762104103,380961,0,MAU,CCA,0,0,0,8
1300,30,82521.14149,56971.65651,42381,0.330963954,0.781688969,21889,8.320542524,4.854936351,358263,0,MAU,CCA,0,0,0,8
1301,40,83070.50926,58024.49499,44170,0.436949703,0.86698134,20171,8.78464819,4.959943131,337572,0,MAU,CCA,0,0,0,8
1302,50,81894.88101,58845.54012,44234,0.525667071,0.969772028,18844,9.337278297,5.204375385,330723,0,MAU,CCA,0,0,0,8
1303,60,82143.90308,58234.22935,46685,0.576003249,1.078401181,17962,9.74052504,5.575452332,351495,0,MAU,CCA,0,0,0,8
1304,70,82105.41413,57212.69023,49031,0.635446656,1.163201193,16566,10.23152684,6.02113879,384174,0,MAU,CCA,0,0,0,8
1305,80,81848.98523,55632.14877,50328,0.594102644,1.064134615,15430,10.65615445,6.453336402,412047,0,MAU,CCA,0,0,0,8
1306,90,79920.39044,54343.10153,47430,0.62332482,0.984318541,14520,10.91133342,6.814831771,419769,0,MAU,CCA,0,0,0,8
1307,100,76976.64097,51812.8957,44509,0.71191465,1.179769587,13463,11.395475,7.556162201,421434,0,MAU,CCA,0,0,0,8
1308,110,69137.37261,49291.65062,41968,0.793418148,1.163825813,12273,12.11572927,8.163054393,392283,0,MAU,CCA,0,0,0,8
1309,120,65215.46153,47722.92378,37616,0.812251361,1.131817268,12000,13.05247485,8.856335518,355248,0,MAU,CCA,0,0,0,8
1310,130,58004.55103,45430.10862,33436,0.786733767,1.046711054,11826,14.22057356,10.05511472,296451,1,MAU,CCA,0,0,0,8
1311,140,49785.51098,42407.81749,29990,0.678944726,0.934339681,11667,15.45821935,11.37158131,252153,1,MAU,CCA,0,0,0,8
1312,150,45350.07268,38685.6532,29176,0.551569407,0.79822205,11372,16.11241671,11.90584876,242055,1,MAU,CCA,0,0,0,8
1313,160,42520.63621,35606.87325,28992,0.492337261,0.642077924,10444,16.38934797,11.96611283,242064,1,MAU,CCA,0,0,0,8
1314,170,38739.19984,32581.68953,29074,0.579179922,0.603559496,8044,16.22389206,12.0521021,260667,1,MAU,CCA,0,0,0,8
1315,180,36809.38008,29778.66879,31789,0.679924732,0.551974815,6300,15.40041749,11.88240328,322488,1,MAU,CCA,0,0,0,8
1316,190,34403.34029,26899.69114,35978,0.732461914,0.484229707,5606,13.97854532,11.34637812,402237,1,MAU,CCA,0,0,0,8
1317,200,32283.20318,24058.04359,38669,0.765802703,0.543605569,6504,13.10142528,10.71661551,488862,0,MAU,CCA,0,0,0,8
